Topic,Video_Title,Video_ID,Published_At,duration,viewCount,likeCount,dislikeCount,favoriteCount
system design lectures,The Full principle of CRISPR-CAS9 Gene Editing Technique (Part 2),KIMsVSQGBqw,2017-03-02T07:57:29Z,16:58,47487,1031,42,0
system design lectures,Respiration Gas Exchange,qDrV33rZlyA,2014-08-29T02:13:45Z,13:52,792976,10275,196,0
system design lectures,Pharmacology - ANTICOAGULANTS &amp; ANTIPLATELET DRUGS (MADE EASY),eZBtQ0rDnG4,2017-08-05T21:25:22Z,16:11,572053,8429,165,0
system design lectures,Photosynthesis in plants,fCTbN0LaP4g,2017-03-09T12:22:12Z,19:31,188787,3201,132,0
system design lectures,Electrical experiments with plants that count and communicate | Greg Gage,pvBlSFVmoaw,2017-11-01T16:21:10Z,9:31,2532331,82260,1636,0
system design lectures,Light reaction of Photosynthesis | Photosynthesis lecture 1,u3vD9GHEDI8,2017-03-17T12:41:17Z,10:27,219948,3699,197,0
system design lectures,We need to talk about an injustice | Bryan Stevenson,c2tOp7OxyQ8,2012-03-05T20:14:36Z,23:42,1281634,24666,506,0
system design lectures,"The Skin Anatomy, Physiology and Microbiology",MPLV4h0Tr8c,2014-06-18T00:35:53Z,12:50,181439,2444,52,0
system design lectures,TEMPERATURE (तापमान )// Part - 1 // By- Prof. S S Ojha // Geography Lectures,NbWFryzpp6I,2018-06-11T02:40:32Z,29:20,85121,2485,39,0
system design lectures,How to spot a liar | Pamela Meyer,P_6vDLq64gE,2011-10-13T19:40:14Z,18:51,20110505,187147,12711,0
system design lectures,WHO: What is people-centred care?,pj-AvTOdk2Q,2017-06-21T13:09:28Z,2:36,103753,674,19,0
system design lectures,"Software design,FOD, Object oriented design#lecture 01",VqTQjn-EpGg,2020-08-16T16:10:26Z,15:35,134,7,0,0
system design lectures,2) Adeno Associated Virus (AAV) - Production and Modification of AAV,GyCO9c2PbtU,2015-05-20T01:56:44Z,7:17,44735,252,8,0
system design lectures,What are the universal human rights? - Benedetta Berti,nDgIVseTkuE,2015-10-15T15:02:31Z,4:47,1316879,15058,651,0
system design lectures,"Schizophrenia - causes, symptoms, diagnosis, treatment &amp; pathology",PURvJV2SMso,2016-03-08T18:26:04Z,8:15,1858825,28094,575,0
system design lectures,functional dependency in dbms with example | functional dependency in hindi | DBMS lectures | #28,Ga318By1yZo,2017-07-18T05:08:37Z,11:24,23771,254,20,0
system design lectures,Gene expression analysis,YXlpdy-hhF8,2014-09-22T14:45:39Z,15:15,120926,1518,46,0
system design lectures,"Somatic symptom disorder - causes, symptoms, diagnosis, treatment, pathology",oVO7tZS2ZdI,2017-04-03T18:29:08Z,4:25,240374,3448,59,0
system design lectures,Neil deGrasse Tyson Teaches Scientific Thinking and Communication | Official Trailer | MasterClass,0kPINNhHGNw,2019-12-19T14:04:29Z,2:41,22396226,7423,389,0
system design lectures,WWDC 2019 Keynote — Apple,psL_5RIBqnY,2019-06-05T01:00:42Z,2:17:33,2790961,32548,5877,0
system design lectures,Distributed system centralized  architecture video tutorial lecture written notes pdf,cF0uOoM6C0U,2020-08-17T00:30:25Z,8:7,12,1,0,0
system design lectures,2-Minute Neuroscience: Limbic System,LNs9ruzoTmI,2015-01-17T00:56:25Z,1:52,354686,3566,62,0
system design lectures,How do vaccines work? - Kelwalin Dhanasarnsombut,rb7TVW77ZCs,2015-01-12T16:05:47Z,4:36,1701654,22151,869,0
system design lectures,Logic Gates (Part-1) of Digital Electronics | GATE Live Lectures,khfd49L_qFY,2019-08-28T07:40:49Z,2:0:54,2043,38,1,0
system design lectures,Mechanical Ventilation Explained Clearly by MedCram.com | 2 of 5,K0maLgTzIto,2014-12-07T22:04:28Z,14:30,612144,6214,128,0
system design lectures,Pharmacology - NSAIDs &amp; PROSTAGLANDIN ANALOGS (MADE EASY),I1uHkbocRCw,2017-12-07T19:15:26Z,11:1,465756,5874,147,0
system design lectures,WHO - Violence against women: Strengthening the health system response,Qc_GHITvTmI,2016-11-25T11:57:09Z,3:28,74612,511,31,0
system design lectures,Foetal (Fetal) Circulation,zTXmaVgobNw,2017-06-12T11:29:50Z,11:7,432527,7530,147,0
system design lectures,GMP 101 - Intro to Good Manufacturing Practice [WEBINAR],F-k2zHxt5Wo,2016-04-21T11:17:11Z,31:54,94635,601,20,0
system design lectures,Krebs cycle trick made easy | Remember Krebs cycle in 5 minutes,xccwBeGdlTc,2017-09-27T13:57:31Z,5:28,834176,14618,752,0
system design lectures,"Preeclampsia &amp; eclampsia - causes, symptoms, diagnosis, treatment, pathology",RB5s85xDshA,2017-01-03T19:20:32Z,6:47,950084,14352,273,0
system design lectures,Ear Anatomy,sv7n-hEfBfA,2012-10-03T10:59:23Z,6:8,415534,4850,106,0
system design lectures,satellite communication system video lectures in hindi part 2,5kdK8f2ObVU,2015-04-25T18:26:32Z,29:5,3096,8,2,0
system design lectures,Why is biodiversity so important? - Kim Preshoff,GK_vRtHJZu4,2015-04-20T15:04:28Z,4:19,1689664,14686,617,0
system design lectures,Indexing in dbms | dbms indexing in hindi | Introduction to Indexing | DBMS Lectures in Hindi #85,mEkNFhuq8t4,2017-10-05T05:12:30Z,7:18,23592,218,13,0
system design lectures,What causes kidney stones? - Arash Shadman,W0GpIMNTPYg,2017-07-03T14:59:49Z,5:15,3288410,52922,1132,0
system design lectures,Renal Anatomy 1 - Kidney,7bpTiqe5R6c,2012-05-10T11:22:37Z,3:19,706693,5250,226,0
system design lectures,&quot;Cardiac Development&#39; by Lisa McCabe for OPENPediatrics,-d2UfOePgZw,2016-02-29T14:32:21Z,9:42,158998,2469,35,0
system design lectures,5 tips to improve your critical thinking - Samantha Agoos,dItUGF8GdTw,2016-03-15T14:58:40Z,4:30,6151660,123279,2806,0
system design lectures,Simon Sinek: Why Leaders Eat Last,ReRcHdeUG9Y,2013-12-04T21:22:41Z,45:51,7256355,91738,2425,0
system design lectures,Computer networks gate lectures | computer networks gate | CN gate | computer networks in hindi #1,P_gj_gw_fhQ,2017-10-05T12:51:34Z,6:15,107815,1128,41,0
system design lectures,Introduction to Reporter Gene Assays,PD_6JU3NayE,2014-10-22T18:12:27Z,2:17,106779,465,13,0
system design lectures,Strange answers to the psychopath test | Jon Ronson,xYemnKEKx0c,2012-08-15T15:20:54Z,18:2,20517062,375868,18233,0
system design lectures,Computer System Architecture  Chap 8 Addressing Modes,Wvmfk9S3AQ0,2020-08-15T14:56:15Z,23:22,36,8,0,0
system design lectures,functional dependency in dbms with example | Solved examples | DBMS lectures in hindi | #29,T6e5nqRb7Xs,2017-07-18T14:00:55Z,9:18,13244,93,6,0
system design lectures,Sodium potassium pump animation,xweYA-IJTqs,2015-04-25T08:48:17Z,1:40,271985,1783,51,0
system design lectures,Spaced repetition in learning theory,cVf38y07cfk,2016-08-11T18:04:04Z,4:28,232087,4833,81,0
system design lectures,Fertilization in Humans 5/8,ODGjSj1eV4I,2009-06-19T15:30:03Z,9:23,121494,443,15,0
system design lectures,How economic inequality harms societies | Richard Wilkinson,cZ7LzE3u7Bw,2011-10-24T18:24:54Z,16:55,800030,9197,537,0
system design lectures,Digital System and Application(Lecture#04): Digital Circuit(Part-IV),Op_PZaOMkL8,2020-08-15T06:55:19Z,33:45,7,3,0,0
system design lectures,"Coronavirus Epidemic Update 10: New Studies, Transmission, Spread from Wuhan, Prevention",gPwfiQgGsFo,2020-02-04T21:04:52Z,13:45,483856,9464,261,0
system design lectures,UNITS AND MEASUREMENT/WORLD OF PHYSICS/CLASS 11/LECTURE 15,BTW0WfEoW1o,2020-08-08T02:42:04Z,1:1:6,916,131,5,0
system design lectures,Globalization theories | Society and Culture | MCAT | Khan Academy,lQIVIYCZ4ec,2014-04-29T01:37:22Z,5:47,185137,1014,46,0
system design lectures,"Liver Function Test Interpretation (LFTs) | Liver Enzymes Remastered (Bilirubin, GGT, Alk Phos)",57mvZvV3zpY,2018-10-16T00:31:40Z,10:7,84194,636,32,0
system design lectures,2-Minute Neuroscience: The Ventricles,9e9Lo0OPON4,2015-03-28T02:35:45Z,2:3,139888,1772,34,0
system design lectures,Amos Winter: The cheap all-terrain wheelchair,k6qTwqiHnAM,2012-11-20T17:27:49Z,11:15,431009,3543,165,0
system design lectures,But how does bitcoin actually work?,bBC-nXj3Ng4,2017-07-07T16:51:37Z,26:21,3844107,118140,1159,0
system design lectures,Serine Protease: Background &amp; Catalytic Mechanism – Biochemistry | Lecturio,Z0wqKJfdxgE,2015-10-06T10:23:43Z,12:15,46803,721,8,0
system design lectures,Your brain on video games | Daphne Bavelier,FktsFcooIG8,2012-11-19T16:58:33Z,17:58,6296087,166866,11260,0
system design lectures,DNA replication in hindi,9kznWQA8Wzc,2018-05-18T16:14:47Z,56:13,133974,2443,119,0
system design lectures,The danger of a single story | Chimamanda Ngozi Adichie,D9Ihs241zeg,2009-10-07T19:40:32Z,19:17,6781560,113916,1949,0
system design lectures,introduction to digital systems-lecture 1,qVjB4qNEMeM,2020-08-17T11:13:56Z,14:13,33,0,0,0
system design lectures,housing society management system project|HS LEC 2,yYzobwr7JJM,2020-08-15T13:00:13Z,6:1,28,,,0
system design lectures,Delivery of Oxygen to Tissues Explained Clearly by MedCram.com,mjMPXDUYyqA,2012-12-17T17:07:33Z,13:11,80861,802,13,0
system design lectures,Lecture 3 Computer System Architecture,AoXw3ReKORo,2020-08-17T11:11:19Z,22:48,33,4,0,0
system design lectures,EVERYTHING - Gameplay Trailer | PS4,JYHp8LwBUzo,2017-03-14T16:00:01Z,10:45,1624103,25289,2621,0
system design lectures,Computer System Architecture Chap 8 - Data Transfer and Manipulation,399S9852C6A,2020-08-17T07:35:05Z,14:10,22,8,0,0
system design lectures,Lecture 1 Introduction to digital Electronics,PZ1nuks-CH4,2020-08-17T02:00:43Z,14:34,60,4,0,0
system design lectures,"Digital System, Definition, Application (Micro controller Programming Lecture1)",IXjUxYKrc-Q,2020-08-16T07:43:52Z,3:48,19,2,0,0
system design lectures,Software engineering demo,0va-GOox6B8,2020-08-17T09:07:00Z,6:11,45,5,0,0
system design lectures,Display data in Table or JTable in Java Netbeans,1rhoJR_46LI,2020-08-17T11:00:33Z,13:4,9,2,0,0
system design lectures,Anatomy and physiology of the female reproductive system,l_LtRUo48Mk,2018-04-10T22:41:24Z,13:55,435623,4693,135,0
system design lectures,Characteristics - Quality Attributes of Embedded Systems,pddnCt3bUOE,2020-08-15T17:31:36Z,38:8,10,0,0,0
system design lectures,Digital System Design Using Verilog - Lecture 9,gbo9-GpQJTg,2020-08-14T09:51:22Z,55:40,31,1,0,0
system design lectures,"Lecture 49 - Seg 1, Chapter 8: Nonisothermal Reactor Design -",GNQ7JBa2AzE,2020-08-16T08:08:45Z,37:8,0,0,0,0
system design lectures,Sex Determination: More Complicated Than You Thought,kMWxuF9YW38,2012-04-23T15:14:20Z,5:46,3469363,62103,1290,0
system design lectures,"Design 1, Unit 1, Slide Lecture",tcLN9VNgR1A,2020-08-16T21:15:43Z,7:38,4,0,0,0
system design lectures,Web-Technology | Introduction Lecture,PtCc7IDY0Z0,2020-08-16T05:53:24Z,13:14,68,10,0,0
system design lectures,Management information system lecture 8,_6hRRITjqGg,2020-08-14T23:43:35Z,10:46,6,,,0
system design lectures,"Lecture 53 - Seg 1, Chapter 8: Nonisothermal Reactor Design -",myAPR-k3yXk,2020-08-16T07:24:23Z,11:31,1,0,0,0
system design lectures,"Part 1 - Lecture on Chapter 15: Organizational Structure, Culture, &amp; Design",wSBXxEZLfyk,2020-08-15T02:47:59Z,13:22,4,1,0,0
system design lectures,"Lecture 50 - Seg 2, Chapter 8: Nonisothermal Reactor Design -",UZA8ztl9Vg8,2020-08-16T07:44:10Z,32:27,0,0,0,0
system design lectures,"Lecture 45 - Seg 1, Chapter 8: Nonisothermal Reactor Design",svwfDyiwLu4,2020-08-17T09:08:25Z,16:16,0,0,0,0
system design lectures,"Lecture 47 - Seg 2, Chapter 8: Nonisothermal Reactor Design -",SZg3aw-S12E,2020-08-16T08:30:12Z,21:5,0,0,0,0
system design lectures,Part 5 - Lecture on Chapter 16: Human Resource Management from Connect Master Management 2.0,eRiwIL8eBKc,2020-08-14T14:13:29Z,9:37,2,0,0,0
system design lectures,"Lecture 47 - Seg 1, Chapter 8: Nonisothermal Reactor Design -",oOCxq9AwyqU,2020-08-16T08:46:22Z,38:5,0,0,0,0
system design lectures,Computer Number System | DSD | Lecture #02 | 2020 | RPEducareOfficial,62SsoWhxrco,2020-08-15T12:37:07Z,6:2,7,3,0,0
system design lectures,"CS147: Lecture 2, Part 2 (Memory System Model)",GBGfnO6CJ2I,2020-08-17T04:24:09Z,21:39,0,0,0,0
system design lectures,"CS147: Lecture 2, Part 3 (Control System Model)",AVUvtyyh-lk,2020-08-17T04:25:07Z,13:37,0,0,0,0
system design lectures,Complier Design and System programming introduction Lectures 1,ZKDNwMrptXY,2017-01-21T20:10:26Z,13:58,2775,23,2,0
system design lectures,System Analysis and Design Lectures,kfQZ4yBiFlc,2014-09-30T20:47:49Z,47:32,1520,3,0,0
system design lectures,Load Balancing Algorithm and Design issues in Hindi | Distributed System Lectures  | PDS | DS,wX1WZfNyP-E,2018-05-29T14:05:44Z,17:48,38633,524,35,0
system design lectures,"Control System Lectures - Bode Plots, Introduction",_eh1conN6YM,2012-10-12T05:24:31Z,12:45,758405,6279,89,0
system design lectures,Transmission and Distribution (Part-1) of Power Systems | RRB /SSC Live Lectures,zpgsAqJ9S3c,2019-08-12T10:55:08Z,1:19:56,10596,159,19,0
system design lectures,Art and Science Transdisciplinary Lectures | Parsons The New School for Design,_Zxy9Upvyjs,2010-09-15T00:49:33Z,1:14:27,3283,12,0,0
system design lectures,Introduction Digital Logic Design GATE CSE | Digital Logic Design GATE Lectures in Hindi,-M7oIM8hKSU,2020-03-18T11:30:02Z,9:36,4822,167,8,0
system design lectures,Lectures - 1 Electric Energy Systems,uy9lZCdkQIM,2008-01-25T15:08:40Z,54:15,356585,1105,45,0
system design lectures,Decimal Conversion | Number System in Hindi | Digital Logic Design GATE Lectures in Hindi,FZz_ENg--yQ,2020-03-21T11:30:02Z,8:22,1134,41,2,0
system design lectures,Crispr Cas9 Genome Editing System,3AQWMG2Lqvc,2016-02-09T15:07:40Z,12:55,181742,5311,86,0
system design lectures,Control Systems Lectures - Time and Frequency Domain,noycLIZbK_k,2012-09-20T06:27:09Z,10:19,425717,3007,55,0
system design lectures,Linear System of Equations Part-2 | Engineering Mathematics | GATE Free Lectures | ME/CE/EC/EE/IN/CS,AVv7J7CHtaY,2019-12-02T10:30:00Z,46:35,4497,68,0,0
system design lectures,Control Systems Lectures - Transfer Functions,RJleGwXorUk,2012-10-05T05:04:51Z,11:27,488428,6409,50,0
system design lectures,Jennifer Doudna: CRISPR Basics,47pkFey3CZ0,2017-11-04T23:39:36Z,48:26,115944,1895,25,0
system design lectures,Control Systems Lectures - LTI Systems,3eDDTFcSC_Y,2012-09-27T04:39:27Z,7:51,226404,2139,11,0
system design lectures,Steel Structure | Steel Structure Design Lectures | Properties of Steel,7-Wj4EL1HEw,2014-01-14T12:38:09Z,7:8,57294,267,34,0
system design lectures,Design of Block Brakes of Machine Design | GATE Live Lectures,LNzT1Sc2aMg,2019-08-26T07:37:28Z,1:57:51,3767,141,2,0
system design lectures,Control Systems Lectures - Closed Loop Control,O-OqgFE9SD4,2012-09-16T04:44:53Z,9:13,794521,5263,68,0
system design lectures,Work Transfer for various Close System(part-2) | Thermodynamics Gate Lectures in Hindi,5ZCGM7sIG2Q,2020-06-01T12:30:01Z,10:25,545,15,0,0
system design lectures,Software Engineering Lecture 21 - System Design | Design Model | Gujarati,elOMWqmZq24,2020-08-15T12:30:07Z,46:12,6,0,0,0
system design lectures,11 - Adv. RC Design Lectures - Strut-and-Tie Method (updated 8/3/20),9ywGx5y7r_U,2020-08-03T20:08:26Z,59:50,160,11,0,0
system design lectures,Landscape Lectures: Michael Van Valkenburgh,KAaWGYh7QP8,2015-09-22T17:07:30Z,1:22:45,6687,47,2,0
system design lectures,Compensators and Controllers (Part-1) of Control Systems | GATE Live Lectures,UkIgI4LzB54,2019-10-23T16:22:53Z,1:13:34,3803,78,4,0
system design lectures,Digestive system Development of Midgut Embryology MBBS ONLINE LECTURES,QLBA2KImt00,2020-02-22T05:17:00Z,10:53,1016,37,1,0
system design lectures,Lectures on Control Systems Engineering Intro to New Cousre,4GRg2yLWjIc,2019-11-19T12:02:43Z,3:50,215,12,0,0
system design lectures,Heat Transfer for various Close System (Part-2) | Thermodynamics GATE Lectures in hindi,HNZ7PSGb4ZA,2020-06-10T12:30:04Z,11:33,621,19,1,0
system design lectures,Mod-01 Lec-05 Review of First Four Lectures and Introduction to logic Gates,ukrbHlpM9TQ,2014-01-13T08:59:06Z,1:15:11,2947,6,0,0
system design lectures,Digital System Design: Gate Lectures : 3,MM5m9bPfAyo,2020-07-23T08:33:52Z,1:0:55,373,,,0
system design lectures,Classification of Signals (Properties)  | Lecture 4 | Signals and Systems | GATE Free Lectures,J8k6FFQEit8,2019-09-10T15:00:03Z,1:1:0,1612,25,0,0
system design lectures,Landscape Lectures: Kathryn Gustafson,qi4Vh5wncc8,2015-09-22T17:04:24Z,1:4:44,3370,33,0,0
system design lectures,Research Methods - Introduction,PDjS20kic54,2013-10-28T19:45:46Z,4:2,489224,4283,116,0
system design lectures,PGC Lectures: Database Design Process,Ozqf_tPntRw,2017-01-07T11:47:43Z,18:27,7243,90,7,0
system design lectures,Time Series Database Lectures #1 - Paul Dix (InfluxDB),2SUBRE6wGiA,2017-09-15T17:57:40Z,54:27,30029,250,7,0
system design lectures,AMIE Exam Lectures- Materials Science &amp; Engineering | Binary Eutectic System | Phase Diagram | 8.4.1,MCA2ITqG7rY,2017-05-09T07:39:44Z,18:26,16860,136,6,0
system design lectures,Intrusion Detection and Prevention Systems (IDS/IPS): Computer Security Lectures 2014/15 S1,0nzgQ7dd6wI,2015-01-05T15:06:06Z,27:58,38514,129,7,0
system design lectures,Communication System GATE Lectures | Probability Random Variables | Probability Density Function PDF,zgrsSeqyG4M,2020-05-14T04:30:05Z,23:5,606,16,0,0
system design lectures,CLR1 and LALR1 with Solved Example in Hindi | Compiler Design Lectures For Gate,vV_3hye6n9k,2018-04-03T12:57:00Z,28:59,244995,3304,94,0
system design lectures,Landscape Lectures: Martha Schwartz,wu5zaG2tXQc,2015-09-22T17:07:43Z,1:0:28,3011,14,0,0
system design lectures,Method to design good Acoustics | Engineering Physics 1 Lectures  in Hindi,Qr9B9JYaJgU,2017-10-26T12:52:05Z,9:46,16011,277,4,0
system design lectures,Fan In Fan Out | Computer Organization And Design Lectures in Hindi,pg5ySusPlkE,2020-05-28T03:00:15Z,3:12,768,8,4,0
system design lectures,Database Model | DBMS gate lectures in hindi | #2,R3vQfLShQyM,2017-05-30T04:23:47Z,4:34,48578,518,18,0
system design lectures,AMIE Exam Lectures- Material Science | Material Design - Part 4 | Martensite &amp; Transformation | 9.4,HCv2LDFfuPc,2017-05-19T08:49:52Z,13:9,12923,132,4,0
system design lectures,Synchronization in process distribution system in hindi | Distributed  System Lectures  | DS | PDS,M8eudxvioGM,2017-04-09T13:46:14Z,6:10,115045,1429,83,0
system design lectures,4 - Adv. RC Design Lectures - Concrete Time Effects,PntYrg0301Y,2019-02-05T19:53:56Z,1:3:3,758,12,0,0
system design lectures,Compiler Design Video Lectures in Hindi  Unit 1 Video 1- Compiler Introduction,_QJhHl8WkiQ,2015-02-13T07:01:12Z,7:30,21703,118,6,0
system design lectures,AMIE Exam Lectures- Material Science | Material Design- 02 | Time Temperature Transformation | 9.2,m97fblCo-RI,2017-05-19T08:37:29Z,23:45,22573,233,5,0
system design lectures,SRAM (Static RAM) in Hindi |  COA | Computer Organization and Architecture Lectures,u7RPY98y3rg,2019-04-27T09:12:09Z,9:17,23335,431,21,0
system design lectures,ShanghAI Lectures 2014 – Lecture 3: Design Principles for Intelligent Systems,Os_kXps3jGc,2017-10-19T15:27:47Z,1:10:44,3,0,0,0
system design lectures,"PGC Lectures:  Traditional file system, problems, basic units of information",AoEeqzjk-3c,2017-01-07T09:44:42Z,21:1,4165,68,2,0
system design lectures,6Speed&#39;s Lectures: How your EVAP system works,Wbv49SdhL2I,2016-02-21T00:22:19Z,14:16,93798,1277,59,0
system design lectures,COCOMO Detailed  Model Example in Hindi and English - Software Engineering Lectures,ziHWHLCcHgY,2017-12-03T14:32:03Z,14:0,34104,194,14,0
system design lectures,3 - Adv. RC Design Lectures - Concrete Mechanics,nZXV5LHOhyg,2019-02-05T19:54:00Z,56:46,929,7,0,0
system design lectures,"Immunology Lecture Mini-Course, 2 of 14: Innate Immunity",lhkOLJ5A5BQ,2010-07-22T23:10:23Z,57:37,68307,265,26,0
